timestamp,master_frame,slave_frame,lidar_state,ch1_adc,ch1_sdadc0,ch1_sdadc1,ch1_adj0,ch1_adj1,ch1_current,ch2_adc,ch2_sdadc0,ch2_sdadc1,ch2_adj0,ch2_adj1,ch2_current,ch3_adc,ch3_sdadc0,ch3_sdadc1,ch3_adj0,ch3_adj1,ch3_current,ch4_adc,ch4_sdadc0,ch4_sdadc1,ch4_adj0,ch4_adj1,ch4_current
2025-11-16 18:28:20.593,0,8692,0,0,-32760,-32766,0,0,0.0,0,-32740,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:21.597,0,8693,0,0,-32764,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:22.602,0,8694,0,0,-32763,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32755,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:23.606,0,8695,0,0,-32760,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:24.611,0,8696,0,0,-32762,-32768,0,0,0.0,0,-32622,-32768,0,0,0.0,0,-32753,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:25.615,0,8697,0,0,-32764,-32768,0,0,0.0,0,-32628,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:26.621,0,8698,0,0,-32760,-32768,0,0,0.0,0,-31302,-32768,0,0,0.0,0,-32732,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
2025-11-16 18:28:27.624,0,8699,0,0,-32760,-32767,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:28.528,0,8700,0,66,-32764,-32768,0,0,0.0,0,-28214,-32768,0,0,0.0,0,-32676,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:29.532,0,8701,0,0,-32760,-32766,0,0,0.0,0,-31570,-32768,0,0,0.0,0,-32734,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:30.536,0,8702,0,0,-32762,-32766,0,0,0.0,0,-32765,-32768,0,0,0.0,0,-32763,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:31.541,0,8703,0,638,-32766,-32768,0,0,0.0,0,-9345,-32768,0,0,0.0,0,-32316,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:32.545,0,8704,0,0,-32762,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:33.548,0,8705,0,0,-32762,-32766,0,0,0.0,0,-32688,-32768,0,0,0.0,0,-32751,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:28:34.553,0,8706,0,0,-32764,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:35.556,0,8707,0,0,-32765,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:36.561,0,8708,0,0,-32762,-32768,0,0,0.0,0,-32745,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:37.567,0,8709,0,169,-32763,-32766,0,0,0.0,0,-24830,-32768,0,0,0.0,0,-32611,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:38.571,0,8710,0,0,-32762,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
2025-11-16 18:28:39.574,0,8711,0,0,-32764,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:40.577,0,8712,0,0,-32762,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:41.583,0,8713,0,0,-32764,-32768,0,0,0.0,0,-32756,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:42.586,0,8714,0,0,-32760,-32768,0,0,0.0,0,-32763,-32766,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:43.591,0,8715,0,0,-32763,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:44.595,0,8716,0,0,-32760,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:45.599,0,8717,0,0,-32762,-32768,0,0,0.0,0,-32750,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:46.603,0,8718,0,0,-32764,-32766,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:47.606,0,8719,0,0,-32763,-32768,0,0,0.0,0,-30604,-32768,0,0,0.0,0,-32720,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:48.612,0,8720,0,0,-32764,-32768,0,0,0.0,0,-31526,-32768,0,0,0.0,0,-32728,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:49.616,0,8721,0,0,-32764,-32768,0,0,0.0,0,-32757,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:50.620,0,8722,0,0,-32766,-32768,0,0,0.0,0,-32146,-32768,0,0,0.0,0,-32750,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:51.624,0,8723,0,0,-32758,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:52.526,0,8724,0,0,-32765,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:53.532,0,8725,0,0,-32765,-32768,0,0,0.0,0,-32754,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:54.536,0,8726,0,648,-32755,-32768,0,0,0.0,0,-8931,-32768,0,0,0.0,0,-32274,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:55.539,0,8727,0,0,-32763,-32768,0,0,0.0,0,-31700,-32768,0,0,0.0,0,-32732,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:56.543,0,8728,0,0,-32764,-32768,0,0,0.0,0,-32504,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:57.546,0,8729,0,0,-32762,-32768,0,0,0.0,0,-32724,-32768,0,0,0.0,0,-32752,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:58.550,0,8730,0,0,-32763,-32768,0,0,0.0,0,-32491,-32768,0,0,0.0,0,-32751,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:28:59.556,0,8731,0,0,-32768,-32768,0,0,0.0,0,-32006,-32768,0,0,0.0,0,-32746,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:00.561,0,8732,0,0,-32762,-32768,0,0,0.0,0,-32035,-32768,0,0,0.0,0,-32742,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:01.565,0,8733,0,0,-32762,-32768,0,0,0.0,0,-32549,-32768,0,0,0.0,0,-32751,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:02.569,0,8734,0,387,-32761,-32768,0,0,0.0,0,-21338,-32768,0,0,0.0,0,-32518,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:03.573,0,8735,0,0,-32764,-32768,0,0,0.0,0,-32761,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:04.577,0,8736,0,0,-32764,-32768,0,0,0.0,0,-31854,-32768,0,0,0.0,0,-32740,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:05.581,0,8737,0,0,-32764,-32768,0,0,0.0,0,-32757,-32768,0,0,0.0,0,-32758,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:06.586,0,8738,0,196,-32762,-32768,0,0,0.0,0,-24076,-32768,0,0,0.0,0,-32564,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:07.591,0,8739,0,554,-32766,-32768,0,0,0.0,0,-13328,-32768,0,0,0.0,0,-32376,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0
2025-11-16 18:29:08.597,0,8740,0,0,-32763,-32768,0,0,0.0,0,-31488,-32768,0,0,0.0,0,-32732,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
2025-11-16 18:29:09.601,0,8741,0,0,-32762,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:10.605,0,8742,0,621,-32768,-32768,0,0,0.0,0,-9714,-32768,0,0,0.0,0,-32329,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:11.610,0,8743,0,0,-32764,-32768,0,0,0.0,0,-32764,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:12.615,0,8744,0,464,-32764,-32768,0,0,0.0,0,-15823,-32768,0,0,0.0,0,-32388,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:13.621,0,8745,0,0,-32762,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32759,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:14.526,0,8746,0,0,-32764,-32768,0,0,0.0,0,-32078,-32768,0,0,0.0,0,-32744,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:15.529,0,8747,0,0,-32764,-32766,0,0,0.0,0,-32768,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:16.536,0,8748,0,0,-32764,-32768,0,0,0.0,0,-32766,-32768,0,0,0.0,0,-32762,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:17.539,0,8749,0,120,-32764,-32768,0,0,0.0,0,-27608,-32768,0,0,0.0,0,-32648,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:18.544,0,8750,0,87,-32763,-32768,0,0,0.0,0,-27613,-32768,0,0,0.0,0,-32644,-32768,0,0,0.0,0,-32768,-32768,0,0,0.0
2025-11-16 18:29:19.549,0,8751,0,0,-32762,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32760,-32768,0,0,0.0,0,-32767,-32768,0,0,0.0
